comment,likes_count,is_reply
Kuat juga omon2 nya .akhirnya melempem ..bila pun TDK akan maju Klau korupsi bermaharaja Lela..,0,True
trs gimna jawabnya,0,True
@Bolangcahsragentinadia dulu menteri keuangan era SBY tong,0,True
"Ya dulu hutang baru berapa, skrg udah hampir 9000 T.",0,True
Anak abah spam mulu,0,True
Yang dipantau rakyat bukan janjinya tapi kerja nyata,0,True
Betul jgn sombong,0,True
@MuhammadMarkaban-w5q bukan sombong mungkin bro. Tp emang gaya dia begitu kali. Kaya Roky Gerung.,0,True
Saya JD ragu fNgan bapak karena jumawa,0,True
"Minimal kita support dulu, kalo 6 bulan gak ada perbaikan, baru lengserkan",0,True
Bukan nya sombong.. ini bntuk optimis seorang ekonom. Smg kedepan Indo lbh baik lg dg kebijakan² yg pro rakyat. Aamin,0,True
APAKAH Anda sanggup menurunkan pajak.,0,True
"Bedakan mana meyakinkan rakyat untuk tetap optimis,sama kesombongan? Kritis dong jadi orang.",0,True
meragukan,0,True
"@Cherrisekiss ya bagaimana bisa optimis, emangnya ini ekonomi sekeluarga? Ini negara bro... Negara... Buktikan,,, baru rakyat yg menilai...",0,True
Kemungkinan besar dia cakap besar..biar pasar saham optimis..gak jatoh.. Itu trik menenangkan pasar,0,True
Kita akan liat episod selanjutnya,0,True
Gayanya ga meyakinkan,0,True
"Perlu di ingat Bahwa pejabat pejabat di negri ini banyak di penuhi oleh orang orang kotor. Jadi kalau tidak berani bertindak tegas terhadap orang orang kotor lebih baik,justru Mala ikut kotor juga.",0,True
menkeu memang harus percaya diri.. punya optimis tinggi supaya investor bisa yakin mau invest di indonesia,0,True
Ngomong tok gak,0,True
Polling yuk... Rakyat Setuju ga orang yg gantikan srimlyani ini??? Kira² menurut kalian gimna menkeu yg baru ini baik atau tidak buat Negeri ini??,0,True
kita doakan sja lh smoga mntri yg baru ini lbih baik,0,True
"Jgn dipuji dulu ya... belum tau kedepanya, sebab negara ini semakin tua semakin mmburuk",0,True
"Ya emang harus gitu untuk meyakinkan para pelaku pasar Lha masak jawab, ""Ya gak tau kok tanya saya""",0,True
"dia bukan sombong dia jawab sesuai kapasitas dia, optimis bro....",0,True
Bintik2 termul iki,0,True
"@BellaOkex7t Mba-nya umur berapa ya? udah kuliah belum, kuliah jurusan apa kalo boleh tahu?",0,True
Optimis wajib.....sombong tdk bleh yaaa....in sya allah ja....,0,True
Lanjut aj rebahan lu,0,True
Hadaw cuman omong gitu dibilang sombongdi bergurau lah itu,0,True
sudah lah kita doakan saja. dgn harapan mudah2an kedepan lebih baik.,0,True
"Jangankan mentri, mau presidennya siapapun, juga gak bakal bener di mata sebagian orang² Konoha. Walaupun di kasih presiden sekelas xi jin ping pun juga gak bakal bener",0,True
@Cherrisekiss Biasa termul kalau gak sekolam sama mereka langsung menghakimi,0,True
@mitaanggraeni14390 Lo sensus gue kah EMG pentingnya utk Lo apa ???? Yg pasti gue bukan bazzer dan bukan akun robot,0,True
"Setuju Agak songongngan, tapi semoga sesuai kesongongannya",0,True
"Kalau beliau statemennya ragu2, nanti netizen pada ribut.",1,True
Rakyat perlu diganti juga...,0,True
Kemarin suruh ganti sekarang udah di ganti masih aja nyinyir serba salah di Konoha yang paling bnr ganti rakyat,0,True
@BolangcahsragentinaBerita buruk bagi dunia pers..,0,True
Optimis dong..kelihatan mentri baru bicaranya cascis cuss..cekatan,0,True
Lebih parah,0,True
Kita lihat saja ntr . Intinya jujur aja itu sih.,0,True
@Cherrisekiss Semoga gk nge Prank Rakyat,0,True
"Menkeu stetmennya hrs optimis Krn apa yg disampaikan sangat berpengaruh pada pasar keuangan,, investor saham dll",0,True
Kaya ngelawak aja,0,True
"Beliau optimis dan percaya diri supaya kalian tenang, supaya sentimen pasar positif dan ekonomi bergerak bagus.",0,True
Omongannya kyak Anies Baswedan nih menteri,0,True
@bangbim77 sebenarnya SriMul itu bukan di resufle kaleee tapi keinginan dia sendiri mau resign karena dia kecewa rumahnya di jarah g ada yg lindungi makannya minta resign ada noh di bocor Alus penjelasannya,0,True
Bukan sombong tapi omong besar... ciri khas keluaran situ.,0,True
"Beliau bukan sombong tapi optimis gpp itu bagus.. kita harus dukung,, Bismillahirrahmanirrahim untuk Indonesia 🇮🇩 Aamiin Yrb",0,True
@Cherrisekiss hahaha bingung juga yah kalo gitu,0,True
@Miswanto-r3t wihh si pakar keuangan hadir komen,0,True
Kelihatannya pak menkeu yg baru ini orangnya cekatan dan optimis.,0,True
Rakyat Indonesia menanti pembuktian Anda,0,True
Mari kita lihat sama2 kedepannya apa yg mampu dilakukan nih menkeu baru ini yg pasti Menkeu g boleh lagi memanjakan pejabat dengan gaji dan tunjangan yg fantastis dan dia harus bisa menurunkan utang negara yg berjibun plus g boleh ngutang dulu sampai utang kemaren lunas PR nya buanyakk coy makanya jangan cuma omon2 saja,0,True
Menurut pandanganku ini bukan sombong ini optimis dgn kemampuannya.,0,True
"Klo bsa semua pajak di turunkan pak. Jangang kekaya, an negara ngambil dari pajak rakyat negara kta hasil buminya banyak pak. Jangan mengandalkan pajak dari rakyat. Manfaat kan kekayaan bumi kita.",0,True
BUKTIKAN PAA,0,True
"Jadi penasehat di belakang layar, sekarang eksekutor loh",0,True
"Masak bilang saya tidak tau,,,nanti kamu cela,,,iya benar dan sangat benar harus tau",0,True
Coba kita lihat pajak naik nggak,0,True
"Semuanya juga begini pas awal,lu juga pasti begini kalau dikasih jabatan.",0,True
"Dia bukan sombong, tapi sikap beliau sangat percaya diri itu di lakukan agar pasar merespon dgn baik",0,True
"Sosok menkeu ini orangnya ceria ramah nggak ja'im, terlihat terbuka dan optimisme, terkesan sdh mempunyai pengalaman dibidang ekonomi sejak zaman SBY.",0,True
Dah jangan percaya data BPS ya pak. Saya tadi di datanginorng BPS. Saya pastikan semua saya gak punya dan termasuk miskin. Supaya data valid bahwa pengangguran itu ada dan peredaran duit di akar rumput semakin habis,1,True
"@GoAhead33 mukinn org yg komentar ini gak terpilih jadi mentri ke uangan atau mentri lain,jdi petani aja biarlah org jdi kita liat aja kemapuanya,masak org belum berkerja sdh ngak dak mampu",0,True
Si menkeu baru ini meritokrasi...mudahan bs membawa kebaikan. Amin.,0,True
@abdulkharis9866 ini setuju...ini menkeu meritokrasi kok. Gw tau orang ini.,0,True
"Biasa, awal ngegombal dulu",0,True
Kita tunggu kinerjanya Pak... 2 minggu ya ?,1,True
"Hahahaha, kirain saya aja berpikiran demikian, agak lain ya",0,True
"@Cherrisekiss kita lihat aja kedepannya, tapi kalau bilang 2 minggu kehidupan rakyat tiba tiba gak demi, kaya sihir aja bang. Apa mau bikin bansos",0,True
Mewakili pertanyaanku. Great.,0,True
"DENGER BAIK2: BELIAU TDK ADA BICARA MENYOMBONGKAN DIRI, PD PRINSIPNYA BELIAU BICARA NIAT BELIAU UTK TERAPKAN TRIK2 BELIAU DG TUJUAN AGAR EKONOMI BISA TUMBUH LEBIH BAIK !!!!!",0,True
Harusnya pak anis baswedan yg sdh jelas jujur amanah,0,True
Semangat itu bukan sombong semangat untuk lebih baik,0,True
"Dia tidak sombong tapi meyakinkan rakyatnya bahwa pos ini dipegang ahlinya dan harus yakin bisa semakin baik,, sebagaimana Gus baha orng alim harus memproklamirkan kealimamannya supaya umat tidak ragu bertanya dan itba fatwanya",0,True
Kayak mulyono... ditanya wartawan.. bilang.. uang kita banyak..,0,True
Asal tdk diganggu oleh para provokator negri ini InsyaAlloh sukses,0,True
Pajak ngk naik cuma utang negara diperbesar,0,True
Oke bosku BUKTIKAN,0,True
Ya... ALLAH Semoga menteri yg baru ini amanat sama jabatan yg di embannya untuk NKRI... Aamiin ya rabbal'alamin....,0,True
kita liat kedepan nya seperti apa!!! smga tdak hnya sekedar ucapan yg mmbuat masyarakat senang.,0,True
Omon2,0,True
Koq termul lagi,0,True
"Belum2 dah sekian tahun....disini, sekian tahun..disini....sekian tahun ...di sini ...ra yakin lah",0,True
@DaveKoe-w8o siapa yg mau diutangi dg melihat porsi bayar utang hampor 40% dr APBN... 10 TH KMRN MAH MASIH MUNGKIN KITA UTANG.. SKRG???,0,True
Model begini jadiin pagar dpr aja,0,True
"@K4605DR iya, katanya 2 minggu, the magician",0,True
"Serba salah, yang bener cuma lu.",0,True
"Dia ekonom bkn sombong dan doktor ilmu ekonomi, ekonom harus optimis dan realistis",0,True
Namanya mirip² sama yg di Pati... Rusak²,0,True
guyss... di rekam video nya.. jadiin bukti beberapa taon ke depan... klo gk ada hasill. yoooooooo siap2,0,True
seharusnya gantinya lebih bagus bukan kayak gitu kayak komedi,0,True
"Beliau bukan sombong tapi optimis, berusaha meyakinkan publik biar tidak resah",0,True
"Kata bg mandra ""sombong amaatt"" dengan gaya khas nya.",0,True
Di liat ajh dulu Baru komen yaa untuk pejabat baru liat dulu dia kerja,0,True
Berpikirlah yg jernih dan yg positif,0,True
@GoAhead33 tpi semoga ajah bang Indonesia membaik,0,True
Kemenku banyak omong saya kayin 0.,0,True
Optimis ya harus lah...,0,True
kau yg booodoooh,0,True
Buzerrrrr kayak nya,0,True
"Bukaan itu sekilas fit and proper tes, bagus aja RI1",0,True
"Ga ada org yg sempurna,kita harus dukung selama itu positif supaya negara tidak banyak hutangnya",0,True
@ramadhuro9607,0,True
"Maunya gimn lo, apa apa kok salah heran aku",0,True
"@GoAhead33 ealah sudah di jelaskan track record nya dari jaman presiden SBY dan Jokowi, mbok ya nonton yg lengkap dan teliti, ra mung asal komen",0,True
Semoga beliau bukan titipan IMF,0,True
apakah lebih baik?atau buruk?,0,True
Trus maunya gimana ndro,0,True
Sombong amat,0,True
"Ternyata bawahan Luhut , makin ancur",0,True
"Sombong dalam konteks optimis itu artinya percaya diri dengan kapabilitas, kaya nanya pemain bola bisa maen bola ga? Ya pasti cerita dia maen di klub mana aja, statistik gol, assist dll untuk membuktikan kapabilitasnya. Yang jadi harapan bersama itu, menkeu yang baru bukan antek IMF, Jokowi atau oligarki, terserah mau sombong atau rendah diri. Sekarang ini momen perubahan positif, rakyat juga harus dukung positif dan tidak menghakimi sebelum waktunya.",0,True
"Berharap banget Kemenkeu bisa lebih hebat dari Sri Mulyani, harap harap cemas Krn bangsa ini butuh manusia yang cerdas dan diakui dunia",1,True
Optimis itu bagus. Tinggal rakyat. Cintai produk lokal. Biar perusahaan pada besar dan dibutuhkan negara luar.,0,True
Ya harus yakin klau g yakin g ush maju,0,True
"Optimis maju sejahtera.... kembangkan UMKM ekonomi kerakyatan, serap tenaga kerja lokal. Pasti rakyat dukung. Semangat",0,True
"@akuanakdesa1986 Masalah nya dia ngga ngoming strateginya untuk me ngangkat ekonomi, selain ngoming optimis dan ngomong dia udah pengalaman",0,True
"@Cherrisekiss Mendengarkan pernyataannya, ke arah 6% dalam waktu tidak terlalu lama dan bla..bla bla... over super optimis entah logis atau tidak?",0,True
@Cherrisekiss optimis dan realistis dua hal yg berbeda. bagaimana bisa optimis buta tanpa ada jaring pengaman. itu mah memang belagu namanya. yah memang salah. salah yah salah ga perlu di bela,0,True
@Formula1Epic nyebur kejurang sana optimis bilang bisa selamat. kan ga kita kocak... optimis boleh banget kalau tau medannya. dia kan duduk aja blum ..blum nyemplung udah bisa blg airnya cetek ga mungkin lah. jelas salah lah,0,True
"Kami tunggu ya pak, ekonomi yang lebih baik buat rakyat, gak usah muluk muluk kami cuma tunggu harga yg terjangkau dan penghasilan yg layak untuk rakyat",0,True
jd menkeu baru harus bilang apa ???? sy yakin indonesia bakalan susah ???,0,True
"Maaf saya kurang yakin dengan bapak, karena baru di awal saja bapak sudah terlalu banyak bacot.",0,True
Mungkin andalah yang cocok menjadi menteri keuangan.,0,True
"Bukan sombong tapi beliau optimis, guna membuat masyarakat yakin dan IHSG tidak rontok",0,True
Kelihatannya songong ya,0,True
Saya liat dari gelagatnya itu bukan aura optimis.. tapi narsistis,0,True
tolong bedakan sombong dengan optimis nyai,0,True
Kita tunggu kinerja terbaiknya,0,True
Kadang terbentur kepentingan politik dan elit yg membuat kinersa seorang yg Ahli dibidangnya terhambat,0,True
@GoAhead33 ga nyambung? dy punya gelar PHD ahli keuangan dari Amerika sob,0,True
mentrinya belajar dari pengalaman,0,True
Kelasss.... Komentmu king....,0,True
Rakyatnya juga perlu diperbaiki kurang kurangi nyinyir,0,True
Kita lihat bersama watak sombong dia gimana nanti,0,True
Optimism di bilang sombong,0,True
Gpp lah sombong emang musti gitu,0,True
Itu namanya optimis bukan sombong. Payah lu cetek pikiran,0,True
Selalu optimis pak. Semoga bekerja untuk memperbaiki ekonomi bangsa ini.,0,True
bukan sombong . tapi itu bentuk optimise ke pasar.,0,True
Gantikan dengan pak Ahok....,0,True
"Ini strategi komunikasi untuk para investor bukan untuk yg baru hijrah, investor kali ga punya kepastian mana mau investasi.",0,True
"@Miswanto-r3t Setuju betul.sekali awal kehanciran pak prabowo jelas ikut tenggelam. Gara gara manusia ini, nanti kalau zonk, rakyat jauh lebih murka. Sama pak prabowo tetep ikut tidak di percaya. Kemarin salahnya masih bisa di lempar bu sri atau pak jokowi. Kalau besuk akan ke mukanya sendiri.",0,True
"@Cherrisekiss dulu ada presiden yang bilang ada pemesanana mobil nasional sebanyak 6000unit , lalu negdabrus lagi menjanjikan 19juta lapangan pekerjaan bangun kertea cepat tanpa hutang itu bukan sombong ya? apa gabisa baca data?",0,True
"@Cherrisekiss tengah2 lah woi,",0,True
"Justru harus begitu, biar setan nggak berani. Setan kelabakan sama orang yang optimis. Yang penting optimisme nya sudah ada. Tinggal kerjanya lihat bagaimana.",0,True
"ditanya tentang ihsg, apa solusinya/strateginya, jawabnya ""saya... saya.. saya..."" Itu bukan optimis namanya. Karena ini bukan tentang kecakapan dia seorang, tapi tentang gimana dia nyetir kementerian keuangan ngurusin 280 juta jiwa ditengah segala krisis & kesenjangan saat ini",0,True
"Daan.. nampaknya feeling gue bener.. ni orang gak tepat jadi menkeu. Atau paling banter bakal sama aja kayak srimul. Coba kawan² liat dia presentasi di sarasehan bareng presiden tgl 8 April. Isi presentasinya jilatan ke wowok semua Ekonomi bagus, Indonesia cerah, tarif Trump menguntungkan Indonesia Gua mau kasih link gabisa coba aja liat di YT Sekretariat Presiden menit2 akhir.. & nilai sendiri",0,True
"Selain ngutang atau naikin pajak, opsinya apa lagi yaa...?",0,True
Kita lihat kedepan aja broo,0,True
Pengalaman adalah guru terbaik,0,True
awas lu ye... kl ngutang lagiii.... kl makin ambrug dr sblmnya abis rumah lu pak,0,True
"Buat yg komen optimis, hey.. tolong bedain antara optimis sama ngimpi",0,True
Ditunggu omon omonnya Pak Mentri,0,True
Tak ku sangka bisanya pejabat baru omongnya besar amat.,0,True
Beri dia kesempatan dan biarkan dia bekerja nanti klau kurang bagus bisa kita ganti,0,True
Berprasangka baik sj.. jangan sk menjelekan...blm tentu kita bisa sbg pemimpin...jangan banyak dosa...aminkan sj yg terbaik,0,True
@anasusilawati3511 jgn selalu victim blaming bisa ga? Dikit2 belum tentu kita mulu,0,True
Ngeri..,0,True
"@GoAhead33 hei,, jangan salah bung, pak Habibie saja seorang ilmuan bisa tuh mengatasi inflasi. Kita doakan saja semoga beliau bisa mengatasi ekonomi di Indonesia",0,True
@antoniuswaruna1550 betul itu bang,0,True
Mentri keuangan ngomong sombong bangat apa bisa dak kerja kita dak usah mendahului tuhan malah bahaya indonesia,0,True
Dia sudah tau cara mensejahterakan terakan pejabat.,0,True
ni pejabat rada antik gaya bicaranya smg Bpk ini gak cuma pengalaman nya y bgs tp kerjanya sesuai apa yg diharapkan rakyat d negeri ini. Cara menghidupkan ekonomi nya Bpk ini perlu d lihat dengan serius kedepan nya.,0,True
Biasa komentator selalu yg bikin pusing,0,True
"Mantri sombong banget, jangan2 omdo n omon2 juga nih",0,True
Semoga beliau mampu membawa ekonomi Indonesia membaik.,1,True
OH MDNKKEU. BARU. PEDAGANG. PASAR. JADI. LAMA. DI. JONGKO YA. SMOGA SUKSES,0,True
@Formula1Epic ekspresi dan nada bicara . kelihatan jya memudahkan masalah....,0,True
"Saya petani dan pelaku usaha,saya dukung ekonomi tumbuh,optimis",0,True
Orang ngomong loh bilang sombong nanti diam katanya gk pecus lalu mau mu apa,0,True
@Cherrisekiss itu bukan optimis...,0,True
"Gimana to pak , seharusnya begitulah pak Mentri, harus optimis, bpk maunya gimana",0,True
Pemimpin itu harus optimis bolo...kita lihat aja..?,0,True
Pemimpin itu harus optimis,0,True
Sdh rahasia umum manusia yg sombong biasanya tdk pernah berhasil.,0,True
Udah sombong,0,True
Ibu sri selesai infestor banyak yg cabut pas bngt lg bursa saham lg merah siap2 $ naik,0,True
Terlalu kemelinti ni orang,0,True
Banyak rencana banyak bencana,0,True
Kan sudah dibuktikan dulu2 jaman SBY sama pas Covid,0,True
@antoniuswaruna1550 kita baik sangka.. sy yakin dia mengatakan itu bukan untuk kesombongan... optimisme dan pengharapan positif..,0,True
"Dri ke sombongan ucapan ny sgt meragukan Ats kemampuannya ,",0,True
"Bukan sombong, orang orang seperti ini dibutuhkan di pemerintahan, kalau di perusahaan, modelan seperti beliau to the point A ya A B ya B disukai kebanyakan komisaris",0,True
"Kita hidup harus optimis, punya agenda utk besok itu contoh optimisme.",0,True
"Saya malah suka gayanya, yg gini2 susah diakalin orang yang berkepentingan, dan biasanya ambisi in a good way, semoga Indonesia lebih baik, pentingnya jd masyarakat percaya dlu, kita lihat aja, kalau ngadi2 ya turunkan!",0,True
Buktikan kau secerdas anakmu menghina kaum miskin..,0,True
Smoga aamiin,0,True
"@GoAhead33 Netizen sok Tau ,liat dong rapat DPR dengan Menkeu yg perdana , gw yakin lu bakal merubah pemikiran tentang beliau",0,True
@Bolangcahsragentinalu besar suuzon,0,True
Awal ngegas di akhir ngeles. Itulah kebiasaan buruk Konoha,0,True
Piye kabare ?,0,True
"""Tau betul memperbaiki ekonomi"" Monggoooo pak .. tak pantau sampaean , jgn sampe nanti ada kata2 pajak naik lg.. harga naik lg.. bpjs naik lg... hutang dan bunga negara naik lg... coba berikan kebijakan2 yg masuk akal, krn terkadang pengalaman tak cukup utk merubah keadaan klo para pejabat tak menghentikan korupsi dan hedonisme ... Semoga bapak dapat merubah dan memperbaiki lajunya ekonomi negara ini",804,False
"️klo kamu termul tentu senang liat berikut ini : Maret 2015 - Beliau mantan Deputi III Bidang Pengelolaan Isu Strategis, Kantor Staf Presiden Republik Indonesia oleh Kepala Staf Kepresidenan Luhut Binsar Pandjaitan... (Wikipedia)",10,True
"kita pantau beliau, awas aja klo 11 12 dgn mulyani...",11,True
Sy yakin mampu krn sdh pak purbaya tdk seles imf,3,True
Kalo lebih parah lengserkan lagi ok,16,True
"Kita sbg rakyat mari kita ber doa semoga ekonomi RI cpt membaik bersama menteri yg baru,bismillaah",8,True
@IpungJozz OK GAASS OK GAASS OK GAASSS,1,True
